file_name,is_Application_Info_empty
45745-11.json,True
83529-173.json,False
86431-38.json,False
91234-75.json,False
53883-309.json,False
42750-23.json,True
67867-7.json,True
935-57.json,True
1021-2714.json,True
34859-3.json,True
58300-26.json,True
89168-33.json,False
92617-8.json,True
264-1011.json,False
70506-418.json,True
7754-38.json,True
34704-978.json,False
95009-13.json,False
67071-5.json,True
1021-2651.json,False
2517-157.json,True
74655-42.json,True
53735-11.json,True
1001-84.json,False
71096-14.json,False
6836-78.json,True
42750-162.json,True
62097-29.json,False
62719-706.json,True
57787-2.json,True
6836-419.json,True
69681-19.json,True
56336-68.json,False
7969-336.json,False
10163-412.json,True
62719-356.json,True
1021-1587.json,True
89459-137.json,True
70060-16.json,True
53575-6.json,False
53883-165.json,False
70506-361.json,True
5382-42.json,True
19713-285.json,True
71368-88.json,True
228-565.json,True
5481-470.json,True
48234-14.json,False
59639-228.json,True
70051-104.json,False
62719-585.json,True
59807-3.json,False
2724-496.json,True
101563-373.json,False
2217-1028.json,True
42177-35.json,True
6836-360.json,True
305-55.json,False
1021-1704.json,True
34704-352.json,False
74578-10.json,False
63838-4.json,True
70585-7.json,True
93182-23.json,True
61282-95.json,True
10088-91.json,True
6218-64.json,False
101563-236.json,True
83451-28.json,True
100-818.json,False
1021-1641.json,True
707-128.json,True
70927-7.json,True
59111-1.json,True
833-4.json,False
100-1457.json,True
81927-16.json,True
91897-5.json,False
65564-1.json,False
10707-59.json,True
47371-180.json,False
264-855.json,False
29964-8.json,True
91234-199.json,True
53883-470.json,True
85306-1.json,True
92564-73.json,True
1021-2597.json,True
91691-1.json,True
55146-155.json,True
70271-25.json,True
5383-219.json,True
228-420.json,True
4462-39.json,True
241-310.json,True
95475-2.json,True
935-41.json,True
84846-5.json,False
5905-627.json,True
80286-33.json,True
91234-63.json,False
83529-165.json,True
5383-126.json,True
44891-23.json,True
35984-3.json,True
39967-150.json,True
47371-97.json,True
100-1338.json,False
498-194.json,True
19713-505.json,True
264-1142.json,True
10324-226.json,True
70053-1.json,False
10088-116.json,True
71711-45.json,True
101563-109.json,False
34571-14.json,True
90060-1.json,False
270-345.json,True
707-217.json,True
806-13.json,True
62190-27.json,True
279-3567.json,False
11220-48.json,True
56753-1.json,True
71532-42.json,True
45309-54.json,True
62719-655.json,True
279-3588.json,False
67619-45.json,True
10163-404.json,True
7969-320.json,True
93392-2.json,True
62719-710.json,True
777-139.json,True
62472-1.json,True
1001-92.json,True
239-2759.json,True
1381-170.json,True
2517-141.json,True
60063-23.json,True
7173-215.json,True
5741-27.json,True
91234-249.json,False
57538-68.json,False
59639-117.json,True
34704-1019.json,True
9386-49.json,True
89168-25.json,False
68467-13.json,True
61282-83.json,True
10088-68.json,True
73049-67.json,False
7969-459.json,True
88051-5.json,True
68387-7.json,False
87290-11.json,False
6836-376.json,True
83100-28.json,False
305-43.json,True
36638-49.json,True
101563-365.json,True
42177-23.json,True
8033-141.json,False
69117-8.json,True
91234-160.json,True
70051-112.json,False
100-1154.json,False
5481-466.json,False
228-573.json,True
8329-24.json,True
67690-102.json,True
19713-293.json,True
73049-403.json,True
64321-16.json,True
88058-6.json,False
19713-339.json,False
70506-377.json,True
100-1504.json,True
53883-173.json,True
53883-489.json,True
1381-259.json,False
70506-398.json,False
228-436.json,True
70271-33.json,True
84229-65.json,True
92564-65.json,False
1021-2581.json,True
53883-466.json,True
68543-12.json,True
72304-1.json,True
3432-51.json,True
89167-16.json,True
42750-318.json,True
6836-399.json,True
69526-13.json,True
81880-3.json,False
88613-1.json,True
101563-220.json,True
29964-14.json,True
89850-12.json,True
88847-7.json,False
6836-233.json,True
92089-2.json,False
7969-398.json,True
2217-799.json,True
71532-15.json,False
67071-114.json,True
4822-632.json,True
67702-29.json,True
66222-279.json,True
7969-232.json,False
39967-107.json,True
19713-552.json,False
228-748.json,False
352-592.json,False
5383-171.json,True
69274-1.json,True
100-1695.json,False
83739-1.json,True
53883-348.json,True
57538-5.json,False
91234-34.json,True
83529-132.json,True
1021-2755.json,True
75506-20.json,True
101563-93.json,True
11411-8.json,True
5813-92.json,True
7173-307.json,True
42750-62.json,True
89168-72.json,True
87373-25.json,False
75844-8.json,True
89168-118.json,True
954-10.json,True
70144-2.json,True
87907-1.json,True
3525-179.json,True
34704-939.json,False
45337-14.json,True
71368-113.json,False
59639-140.json,False
85531-2.json,True
70506-459.json,False
1839-176.json,True
264-1050.json,False
33068-3.json,True
2517-116.json,True
1021-2610.json,True
60063-74.json,False
88965-1.json,True
34704-893.json,False
60061-49.json,True
5481-348.json,True
65402-2.json,True
10190-14.json,True
707-305.json,True
64962-6.json,True
66222-296.json,True
6836-458.json,True
62719-747.json,False
2596-50.json,True
67619-12.json,True
2217-776.json,True
35935-21.json,False
47000-93.json,False
9198-259.json,True
42182-22.json,True
19713-694.json,True
90748-6.json,True
84229-9.json,False
89110-39.json,True
53883-124.json,True
66784-2.json,True
19713-20206.json,True
11694-110.json,True
228-524.json,True
70627-85.json,True
91234-137.json,False
8033-116.json,True
101563-332.json,True
2217-1069.json,True
91586-14.json,True
87290-46.json,True
83529-86.json,True
93930-50.json,False
101563-298.json,True
73049-30.json,False
2517-81.json,True
1021-2885.json,True
8254-3.json,True
34704-606.json,False
83529-69.json,True
101577-1.json,True
101563-277.json,True
51147-7.json,True
53883-26.json,True
11556-192.json,True
2749-629.json,True
8033-94.json,False
279-3619.json,False
60063-2.json,False
81927-57.json,True
73327-9.json,False
71407-1.json,False
100-1416.json,True
89167-41.json,True
524-549.json,True
8730-83.json,True
84229-32.json,False
92564-32.json,True
53883-431.json,False
464-676.json,True
7173-184.json,True
67356-9.json,True
55146-114.json,True
2217-849.json,True
228-676.json,True
89168-163.json,False
12455-117.json,True
34704-942.json,False
91234-265.json,False
70506-422.json,True
5185-516.json,True
70506-588.json,True
3008-116.json,True
2596-178.json,True
74655-78.json,True
1448-441.json,True
239-2775.json,True
1157-46.json,True
100-1601.json,False
53883-276.json,True
101563-7.json,False
42750-158.json,True
73479-10.json,False
1043-131.json,True
10900-86.json,False
777-115.json,True
499-507.json,True
51147-16.json,True
89266-2.json,True
2749-594.json,False
70627-5.json,True
4-470.json,False
62719-696.json,True
45309-97.json,True
72992-10.json,True
38719-5.json,True
5383-55.json,True
62719-679.json,True
87394-4.json,True
1021-1552.json,True
1275-27.json,True
6836-136.json,True
74530-68.json,True
4238-30.json,False
101563-125.json,False
94625-2.json,True
67702-52.json,False
71711-69.json,False
241-296.json,True
101422-1.json,False
85678-50.json,False
85905-8.json,True
2517-182.json,True
71995-60.json,True
1021-2684.json,True
34704-1170.json,False
70506-567.json,False
100-1314.json,True
85348-2.json,True
73487-4.json,True
2693-179.json,True
53883-299.json,False
70506-60.json,False
228-733.json,False
53575-17.json,False
53883-333.json,False
42750-19.json,False
1021-1801.json,False
94602-51.json,True
83529-12.json,True
4822-560.json,True
61282-40.json,True
2217-561.json,True
83451-12.json,True
55809-4.json,True
9688-235.json,True
62719-550.json,True
7401-349.json,False
42750-334.json,True
72563-1.json,True
2217-998.json,False
74779-19.json,False
5905-522.json,True
524-498.json,False
1677-277.json,True
706-112.json,True
92564-49.json,True
66243-1.json,True
773-68.json,True
2217-832.json,True
46813-46.json,True
55852-5.json,False
1381-275.json,True
5785-79.json,True
75456-3.json,True
89459-6.json,True
100-1528.json,True
63588-92.json,False
95689-2.json,True
83529-325.json,True
56618-1.json,True
1448-338.json,True
352-785.json,True
2217-977.json,True
100-1482.json,True
2792-76.json,False
69332-5.json,True
88930-1.json,False
100-1178.json,False
59639-212.json,False
1839-224.json,True
52287-3.json,True
3525-65.json,True
11556-106.json,True
101563-349.json,True
2217-1012.json,True
69470-28.json,True
83979-1.json,True
81446-1.json,True
4-309.json,False
1021-2811.json,True
10163-351.json,True
34704-692.json,True
42750-271.json,True
8959-28.json,True
2724-506.json,True
2568-105.json,True
89442-13.json,False
34750-20001.json,False
8536-20.json,False
4-427.json,True
538-323.json,True
499-550.json,True
35317-6.json,False
6836-474.json,True
62097-44.json,False
279-3459.json,False
59913-14.json,False
777-142.json,True
62719-291.json,False
36488-36.json,True
239-2722.json,True
100-1656.json,True
53883-221.json,True
60063-58.json,False
52991-38.json,True
241-384.json,True
12455-140.json,True
1021-2796.json,True
34704-1062.json,True
57538-13.json,False
34704-915.json,False
101563-50.json,True
91234-232.json,False
1022-595.json,True
70506-475.json,False
5813-51.json,True
103591-32.json,False
3525-155.json,True
66222-51.json,False
46043-26.json,True
64405-20.json,True
89168-134.json,False
88746-1.json,True
59639-183.json,True
1021-1856.json,True
228-334.json,True
1021-2779.json,True
264-1093.json,True
53575-40.json,False
91234-18.json,True
53883-364.json,False
88714-3.json,True
10807-161.json,False
1258-853.json,True
1448-103.json,True
5813-20004.json,True
43576-6.json,True
2935-523.json,False
34704-1127.json,True
71995-37.json,True
70506-530.json,False
101563-172.json,False
19713-12.json,False
62719-784.json,False
66478-2.json,True
270-294.json,True
73766-1.json,True
1839-95.json,True
71532-39.json,False
11220-33.json,False
2217-865.json,True
241-412.json,True
100-1590.json,True
1448-20001.json,True
14802-8.json,True
100-526.json,False
87845-2.json,False
5905-575.json,True
70506-249.json,True
83222-32.json,False
47000-126.json,True
102007-9.json,True
83529-237.json,False
58502-1.json,False
91253-1.json,True
34704-780.json,True
42750-363.json,False
71686-1.json,True
2749-605.json,True
4822-167.json,True
9688-262.json,False
62719-507.json,True
2217-536.json,True
89459-63.json,True
15297-1.json,True
93930-93.json,False
7969-137.json,True
6836-248.json,True
93138-7.json,False
4822-537.json,True
output_062719-00359-20051221.json,False
9688-327.json,True
10088-13.json,True
62719-442.json,False
100-930.json,True
1021-2846.json,True
42750-226.json,False
7969-422.json,True
83100-53.json,False
64864-61.json,False
10897-2.json,True
71096-7.json,False
4822-472.json,True
3862-136.json,True
5813-101.json,True
67690-60.json,True
99407-1.json,True
11556-151.json,True
2217-1045.json,True
59639-245.json,False
103384-2.json,False
2217-920.json,True
89167-82.json,False
2724-802.json,True
8378-50.json,True
67262-37.json,True
11649-5.json,True
40849-76.json,True
1381-222.json,False
89168-122.json,False
89168-48.json,False
228-637.json,True
46043-30.json,True
62355-3.json,False
66222-47.json,False
71368-129.json,False
1022-583.json,True
93108-1.json,True
70506-463.json,False
10807-462.json,True
34704-903.json,False
71512-26.json,False
91234-224.json,True
101563-46.json,True
1021-2780.json,True
34704-1074.json,False
241-392.json,True
12455-156.json,True
228-267.json,True
19713-587.json,True
74655-39.json,True
2596-139.json,True
84878-2.json,True
83997-10.json,True
961-418.json,True
53883-237.json,False
95213-6.json,True
62097-52.json,False
95009-8.json,True
8622-20.json,True
6836-462.json,True
499-546.json,True
538-335.json,True
11631-6.json,True
4-431.json,False
67619-28.json,False
121-95.json,True
66222-306.json,True
64744-5.json,False
707-295.json,True
1258-1342.json,True
28293-259.json,True
49547-17.json,True
6836-527.json,True
538-270.json,True
1839-83.json,True
4822-258.json,True
102007-14.json,True
178-15.json,True
1021-1513.json,True
3573-78.json,True
59913-5.json,True
10404-88.json,True
72959-10.json,False
4822-608.json,True
270-328.json,True
71711-28.json,False
65072-20001.json,False
1672-67.json,False
67702-13.json,False
2724-681.json,False
101563-164.json,True
66222-243.json,False
57787-32.json,True
7173-297.json,True
70506-526.json,False
41856-2.json,False
34704-1131.json,False
71995-21.json,True
19713-568.json,True
2935-535.json,False
464-8152.json,True
7946-27.json,True
70506-21.json,True
11556-98.json,True
53883-372.json,True
92894-2.json,False
70506-176.json,True
53575-56.json,False
35915-12.json,False
264-1085.json,False
71512-3.json,False
59639-195.json,True
85353-1.json,True
1021-1790.json,True
42519-29.json,True
3876-149.json,True
94602-10.json,True
62719-511.json,False
2724-402.json,True
2749-613.json,False
67690-99.json,True
279-3623.json,False
833-19.json,True
239-739.json,False
94602-7.json,True
42750-375.json,True
69261-3.json,True
73745-3.json,True
5174-1.json,True
57227-6.json,True
706-83.json,True
83923-4.json,True
68959-4.json,True
10324-162.json,False
84542-9.json,True
69361-3.json,True
73617-1.json,True
2217-873.json,True
73049-481.json,True
89046-14.json,False
100-1093.json,False
7173-151.json,True
42182-18.json,True
19713-354.json,True
2724-814.json,True
48222-11.json,False
89167-94.json,False
10324-69.json,True
89442-5.json,False
81927-82.json,True
2217-936.json,True
813-10.json,True
67727-7.json,False
19713-704.json,False
59639-253.json,False
100-1139.json,True
961-361.json,True
5813-117.json,True
67690-76.json,True
10404-120.json,False
101563-308.json,True
2217-1053.json,True
9804-6.json,True
83100-45.json,True
34704-779.json,True
74779-2.json,True
62719-454.json,True
59441-11.json,True
90856-4.json,True
94730-38.json,False
89442-52.json,True
4-466.json,True
62719-680.json,True
2724-793.json,True
71910-9.json,True
6836-435.json,True
36029-12.json,True
10088-20202.json,True
94123-3.json,True
2724-639.json,False
464-78.json,False
74530-91.json,False
1043-127.json,True
239-2763.json,True
1157-50.json,True
68467-8.json,True
34704-1189.json,False
3008-100.json,True
70506-434.json,True
100-1247.json,True
34704-954.json,False
101563-11.json,True
91234-273.json,False
10807-435.json,True
935-94.json,True
57538-52.json,False
34704-1023.json,False
73605-10.json,True
12455-101.json,True
228-660.json,False
3525-114.json,True
1021-1817.json,True
53883-325.json,True
70506-121.json,False
100-1752.json,True
103087-14.json,False
92647-13.json,False
91234-59.json,False
44891-19.json,True
70506-76.json,False
70506-571.json,True
89432-1.json,False
91234-336.json,True
93647-1.json,True
71227-11.json,True
34704-1166.json,False
85678-46.json,True
2596-181.json,True
67702-44.json,False
35512-51.json,True
101563-133.json,True
1258-1250.json,True
806-29.json,True
4-489.json,True
5481-519.json,True
35484-8.json,False
2217-824.json,True
5785-80.json,True
67071-78.json,True
70114-1.json,True
1677-261.json,True
10699-1.json,True
74530-100.json,True
73748-7.json,False
91213-3.json,False
83529-276.json,True
47000-167.json,True
42750-322.json,False
100-834.json,True
10634-27.json,True
62719-546.json,True
2749-644.json,True
6218-48.json,True
279-9629.json,False
61282-56.json,True
4822-576.json,True
94602-47.json,True
1258-1179.json,True
7969-199.json,False
1021-2807.json,True
10163-347.json,False
1021-1728.json,True
93062-2.json,True
97711-1.json,True
83100-12.json,False
56228-11.json,True
2217-1004.json,True
67690-21.json,True
1839-232.json,False
59639-204.json,True
53883-519.json,True
8329-109.json,True
47000-188.json,True
100-1494.json,True
3432-84.json,True
83131-1.json,False
82357-1.json,False
2217-961.json,True
228-549.json,False
11600-4.json,True
83529-333.json,True
71368-6.json,True
8378-11.json,True
53883-149.json,False
2214-14.json,True
1381-263.json,False
75318-7.json,True
1381-214.json,False
99869-2.json,False
50932-3.json,False
228-494.json,False
2724-834.json,True
8378-66.json,True
89110-23.json,True
72500-18.json,True
100-1549.json,True
70506-290.json,True
2217-916.json,True
1448-359.json,True
19713-724.json,True
1839-245.json,True
829-128.json,False
88401-4.json,True
101563-328.json,True
10404-100.json,True
71711-3.json,False
2217-1073.json,True
67690-56.json,True
279-3316.json,True
79755-5.json,True
28293-150.json,True
270-164.json,True
56228-66.json,True
83100-65.json,False
1706-193.json,True
7969-414.json,True
264-418.json,True
1021-2870.json,True
10163-330.json,False
89833-2.json,True
101563-282.json,True
94602-30.json,True
83529-73.json,True
89459-55.json,True
9688-254.json,True
42177-81.json,True
499-20203.json,True
11556-188.json,True
279-3603.json,True
91586-7.json,True
8906-1.json,True
19713-231.json,False
149-11.json,False
5185-54.json,True
524-553.json,False
5905-543.json,True
577-543.json,True
92564-28.json,True
228-181.json,True
1677-216.json,True
74245-6.json,True
56392-8.json,True
91865-1.json,False
9359-20004.json,False
2217-853.json,True
241-424.json,True
82289-2.json,False
75747-3.json,False
7969-382.json,True
2217-783.json,False
36284-1.json,True
28293-296.json,False
49538-2.json,False
6836-157.json,True
67979-31.json,True
270-308.json,True
279-9577.json,True
67702-33.json,False
7401-451.json,False
94218-2.json,False
70051-86.json,False
60061-146.json,True
8281-2.json,True
57787-12.json,True
101563-144.json,True
70506-506.json,True
5481-8973.json,True
60063-81.json,False
34704-866.json,False
91234-341.json,False
34704-1111.json,True
71637-2.json,False
19713-548.json,False
68660-13.json,True
53883-352.json,True
70506-156.json,False
83529-128.json,True
89168-87.json,True
875-100.json,True
12487-23.json,True
87246-7.json,True
101563-89.json,False
55467-18.json,False
89168-102.json,False
64405-16.json,True
3525-163.json,True
70506-443.json,True
71368-109.json,True
34704-923.json,False
101563-66.json,True
91234-204.json,False
10807-442.json,True
57538-25.json,False
34704-1054.json,True
87246-13.json,True
1448-420.json,True
74655-19.json,True
70299-26.json,False
7173-258.json,True
34704-889.json,True
53883-217.json,True
100-1660.json,True
33025-9.json,True
5383-184.json,True
239-2714.json,True
4091-18.json,True
83997-4.json,True
6836-442.json,True
499-566.json,True
69681-42.json,True
538-315.json,True
352-834.json,False
70051-69.json,False
9779-347.json,True
47000-89.json,True
64684-6.json,True
89442-25.json,True
9688-346.json,True
63838-8.json,True
6218-87.json,True
7546-17.json,True
7969-443.json,False
42750-247.json,True
1021-2827.json,True
4822-413.json,True
83100-32.json,False
8033-36.json,False
11556-130.json,True
2217-1024.json,True
92617-11.json,True
62719-589.json,True
3862-157.json,True
62719-3.json,False
1839-212.json,True
59639-224.json,True
70051-108.json,False
89118-14.json,False
2792-40.json,False
71368-84.json,True
12455-97.json,True
2217-941.json,True
19713-289.json,False
8378-31.json,True
68464-1.json,True
81880-18.json,False
53883-493.json,True
228-139.json,False
1021-2574.json,True
9198-214.json,False
53883-186.json,True
70506-382.json,True
5481-539.json,True
55146-159.json,True
70271-29.json,True
10324-115.json,True
55364-5.json,True
91234-195.json,True
29964-4.json,True
524-504.json,True
10707-55.json,True
19713-266.json,False
228-586.json,False
47000-147.json,False
7364-80.json,True
5481-493.json,True
7969-506.json,False
62719-566.json,True
101563-390.json,True
7969-156.json,False
279-9609.json,True
61282-76.json,True
71654-2.json,True
10163-388.json,False
4822-556.json,True
72804-1.json,False
228-355.json,True
1021-2718.json,True
100894-1.json,True
100-1288.json,True
53883-305.json,True
80286-29.json,True
91234-79.json,True
70506-56.json,True
82757-3.json,True
62481-1.json,True
5481-610.json,True
34704-831.json,False
9616-8.json,False
34704-1146.json,False
71995-56.json,False
67702-64.json,False
101563-113.json,True
54289-3.json,True
67572-2.json,False
42750-181.json,True
352-926.json,True
72122-20001.json,False
5383-63.json,True
279-3592.json,False
8536-41.json,True
34704-427.json,False
73771-13.json,False
95060-2.json,True
51147-20.json,True
8622-57.json,True
6836-415.json,True
7969-290.json,True
69681-15.json,True
499-531.json,True
59144-11.json,True
538-342.json,True
2724-619.json,True
777-123.json,True
279-3438.json,False
101563-406.json,True
62097-25.json,True
264-766.json,True
53883-240.json,False
71096-18.json,False
100-1637.json,True
1001-88.json,True
239-2743.json,True
3008-120.json,True
8296-1.json,True
70506-414.json,False
100-1267.json,True
57538-72.json,False
34704-974.json,True
91234-253.json,True
101563-31.json,True
71512-51.json,True
92617-4.json,True
34704-1003.json,True
9215-3.json,True
12455-121.json,True
2935-407.json,False
68959-12.json,True
83529-190.json,False
74564-2.json,True
91234-96.json,False
3525-134.json,True
56-70.json,True
1381-255.json,True
1021-2562.json,True
92564-86.json,True
53883-485.json,True
100-1508.json,True
67262-40.json,True
71368-92.json,True
12455-81.json,True
2217-957.json,True
65597-1.json,True
92513-11.json,True
59639-232.json,True
100-1158.json,False
55146-64.json,False
42697-10.json,True
53883-92.json,True
101563-369.json,False
2217-1032.json,True
83100-24.json,True
36638-45.json,True
10163-371.json,False
1021-2831.json,True
42750-251.json,False
62577-12.json,True
9688-350.json,True
62719-435.json,False
82392-1.json,True
83529-32.json,True
42389-17.json,True
4822-540.json,True
29964-18.json,True
91877-1.json,False
7969-140.json,True
83451-32.json,True
101563-386.json,True
62719-570.json,True
72714-2.json,True
707-132.json,True
42750-314.json,True
85806-1.json,True
279-3642.json,True
43576-14.json,True
47000-151.json,True
228-590.json,True
83529-240.json,False
10707-43.json,True
91234-183.json,True
524-512.json,True
1677-257.json,True
19713-620.json,True
92564-69.json,False
2217-812.json,True
70506-394.json,False
538-211.json,True
62719-659.json,False
499-462.json,True
34704-124.json,True
65105-2.json,True
748-31.json,True
51934-18.json,False
10900-49.json,True
270-349.json,True
6836-116.json,True
74530-48.json,False
101563-105.json,True
2217-668.json,True
19713-509.json,False
2935-554.json,True
498-198.json,True
85678-70.json,False
71995-40.json,True
70506-547.json,True
7616-76.json,True
70506-40.json,False
464-8133.json,True
53575-37.json,False
83529-169.json,True
61903-20002.json,True
53883-313.json,False
5185-473.json,True
42750-39.json,True
228-343.json,True
89118-2.json,False
3525-122.json,True
91234-80.json,False
89168-29.json,True
9386-45.json,True
89168-143.json,False
12455-137.json,True
57538-64.json,False
34704-962.json,True
91234-245.json,True
70506-402.json,True
3008-136.json,True
228-206.json,True
239-2755.json,True
5905-294.json,False
53883-256.json,True
62097-33.json,False
264-770.json,False
777-135.json,True
36029-24.json,True
499-527.json,True
6836-403.json,True
103576-1.json,True
89442-64.json,True
9150-14.json,True
101563-294.json,True
62719-462.json,True
1021-1749.json,False
100-910.json,False
10163-326.json,False
6836-287.json,True
92587-1.json,True
79817-4.json,True
87093-3.json,True
75174-7.json,True
33270-39.json,True
83070-13.json,False
4822-452.json,True
10404-116.json,True
11556-171.json,False
2217-1065.json,True
5813-121.json,False
99121-2.json,True
19713-732.json,True
1839-253.json,True
89494-1.json,True
228-528.json,False
2217-900.json,True
67262-17.json,True
2724-822.json,True
8378-70.json,True
89110-35.json,True
19713-362.json,False
1381-202.json,True
19713-698.json,False
228-178.json,True
87193-3.json,False
55146-118.json,True
2217-845.json,False
5481-578.json,True
89168-6.json,False
67356-5.json,True
70506-639.json,True
7173-188.json,True
19713-677.json,True
67071-19.json,True
10324-154.json,True
6218-3.json,True
71840-6.json,False
264-818.json,True
5905-555.json,True
70506-269.json,False
73327-5.json,True
83529-217.json,True
84268-3.json,True
42750-343.json,True
8033-98.json,True
92120-7.json,False
2749-625.json,False
9688-242.json,True
62719-527.json,True
86854-1.json,True
61282-37.json,True
279-3245.json,False
94602-26.json,False
83529-65.json,False
6243-2.json,True
87508-3.json,True
91234-38.json,False
100-1733.json,True
53883-344.json,True
5481-651.json,False
48142-4.json,False
103087-2.json,False
228-744.json,True
2935-503.json,False
71995-17.json,False
264-1119.json,False
34704-1107.json,False
34704-870.json,False
100986-1.json,True
1677-129.json,True
70506-510.json,True
100-1363.json,True
101563-152.json,False
66222-275.json,False
70051-90.json,False
67702-25.json,False
279-9561.json,True
7401-447.json,False
86064-2.json,False
83220-1.json,False
1706-243.json,True
34704-489.json,False
67071-118.json,True
67238-1.json,False
2217-795.json,True
7969-394.json,True
6836-511.json,True
11603-58.json,True
75710-2.json,True
50404-8.json,True
4-407.json,False
52287-26.json,True
95172-2.json,True
85396-1.json,True
91601-1.json,True
499-570.json,True
8622-16.json,False
62097-64.json,False
47332-11.json,True
84009-29.json,True
5383-192.json,True
51517-11.json,False
73049-8.json,True
53883-201.json,False
62637-5.json,False
5481-344.json,True
12455-160.json,True
71512-10.json,False
101563-70.json,True
4959-1.json,True
70506-455.json,False
100-1226.json,True
87243-4.json,True
3525-175.json,True
228-601.json,False
87373-29.json,False
89168-114.json,False
5481-503.json,False
45600-20.json,True
228-416.json,True
70271-13.json,False
83327-3.json,True
80697-4.json,False
84229-45.json,False
67071-62.json,True
85588-6.json,False
92564-45.json,True
53883-446.json,True
524-494.json,False
100368-4.json,True
68543-32.json,False
74779-15.json,True
83190-3.json,True
2217-994.json,True
70506-212.json,False
89167-36.json,True
42750-338.json,False
6704-87.json,True
71910-11.json,True
3862-182.json,False
9688-239.json,True
101563-200.json,True
8743-20.json,False
89459-38.json,False
93930-9.json,False
9480-10.json,True
6836-213.json,True
79662-1.json,True
56212-5.json,True
42750-292.json,True
93930-27.json,False
7969-479.json,True
1021-1732.json,True
1448-60.json,True
4822-583.json,True
1021-1698.json,True
34704-734.json,False
6836-356.json,True
101563-345.json,True
45002-51.json,True
53883-503.json,True
95290-2.json,False
91234-140.json,True
47000-192.json,True
8329-113.json,True
228-553.json,True
83529-283.json,False
8383-3.json,True
106-82.json,True
83529-329.json,False
352-623.json,True
70506-357.json,True
100-1524.json,True
5481-9030.json,True
5549-79.json,True
83399-9.json,True
7655-1.json,True
64321-1.json,False
70060-20.json,True
89459-101.json,True
103549-2.json,False
7969-300.json,False
9779-280.json,False
66675-3.json,False
72959-6.json,True
62719-730.json,True
63269-3.json,True
71058-5.json,False
42750-154.json,True
72007-1.json,True
71096-22.json,False
3008-98.json,True
2596-174.json,True
74655-74.json,True
2517-161.json,True
34704-1193.json,False
73562-3.json,False
33025-10.json,True
47371-58.json,True
87472-1.json,True
70506-584.json,False
59639-137.json,False
264-1027.json,False
88341-1.json,True
3635-20003.json,True
241-330.json,True
69850-1.json,True
5905-607.json,False
42750-15.json,False
80286-13.json,False
228-695.json,False
91234-43.json,False
83529-145.json,False
1258-808.json,False
71847-4.json,True
5383-106.json,True
91720-2.json,True
86004-7.json,True
11220-1.json,False
8119-13.json,False
8917-18.json,False
2693-175.json,True
100-1318.json,False
90866-13.json,False
1021-2688.json,False
82074-6.json,False
81927-7.json,True
19713-49.json,False
101563-129.json,True
1706-238.json,True
28293-351.json,False
806-33.json,True
279-3547.json,True
2749-577.json,False
8917-4.json,False
2724-766.json,True
62719-675.json,False
4-493.json,True
42519-33.json,False
83529-49.json,False
89900-1.json,True
279-3269.json,True
101563-257.json,False
61842-21.json,False
777-70.json,True
103184-7.json,True
89167-100.json,False
44446-71.json,True
2749-609.json,False
64864-82.json,False
1021-1620.json,True
